时间_s,实验温度_C,模型温度_C,残差_C
4434.0,48.08,48.08221503931997,0.002215039319970913
4435.0,48.08,48.0822150395266,0.002215039526603846
4436.0,48.08,48.08221503973231,0.0022150397323130733
4437.0,48.08,48.08221503993714,0.0022150399371412277
4438.0,48.08,48.082215040141065,0.002215040141066993
4439.0,48.08,48.0822150403441,0.0022150403441045796
4440.0,48.08,48.08221504054623,0.0022150405462326717
4441.0,48.08,48.08221504074748,0.0022150407474796907
4442.0,48.08,48.08221504094783,0.002215040947831426
4443.0,48.08,48.08221504114732,0.0022150411473234044
4444.0,48.08,48.08221504134597,0.002215041345969837
4445.0,48.08,48.0822150415437,0.0022150415436996695
4446.0,48.08,48.082215041740575,0.0022150417405768508
4447.0,48.08,48.08221504193658,0.0022150419365800644
4448.0,48.08,48.08221504213173,0.002215042131730627
4449.0,48.08,48.08221504232603,0.002215042326028538
4450.0,48.08,48.08221504251948,0.002215042519480903
4451.0,48.08,48.0822150427121,0.0022150427121019334
4452.0,48.08,48.08221504290388,0.002215042903884523
4453.0,48.08,48.082215043094784,0.00221504309478604
4454.0,48.08,48.08221504328488,0.0022150432848846435
4455.0,48.08,48.082215043474086,0.002215043474087963
4456.0,48.08,48.08221504366253,0.002215043662531002
4457.0,48.08,48.08221504385012,0.00221504385012139
4458.0,48.08,48.082215044036886,0.002215044036887548
4459.0,48.08,48.08221504422282,0.002215044222822371
4460.0,48.08,48.08221504440798,0.0022150444079827025
4461.0,48.08,48.08221504459229,0.0022150445922903828
4462.0,48.08,48.08221504477579,0.0022150447757951497
4463.0,48.08,48.082215044958524,0.002215044958525425
4464.0,48.08,48.08221504514044,0.0022150451404385763
4465.0,48.08,48.082215045321554,0.0022150453215559196
4466.0,48.08,48.08221504550187,0.0022150455018703497
4467.0,48.08,48.082215045681394,0.0022150456813960773
4468.0,48.08,48.08221504586015,0.0022150458601544187
4469.0,48.08,48.08221504603812,0.0022150460381240578
4470.0,48.08,48.08221504621531,0.0022150462153120998
4471.0,48.08,48.082215046391696,0.0022150463916972285
4472.0,48.08,48.08221504656732,0.0022150465673220765
4473.0,48.08,48.08221504674218,0.0022150467421795383
4474.0,48.08,48.08221504691629,0.0022150469162909303
4475.0,48.08,48.082215047089605,0.0022150470896065144
4476.0,48.08,48.08221504726217,0.0022150472621689232
4477.0,48.08,48.082215047434,0.002215047433999473
4478.0,48.08,48.082215047605075,0.0022150476050768475
4479.0,48.08,48.08221504777538,0.0022150477753797304
4480.0,48.08,48.08221504794493,0.002215047944929438
4481.0,48.08,48.08221504811375,0.002215048113754392
4482.0,48.08,48.082215048281824,0.0022150482818261708
4483.0,48.08,48.08221504844918,0.0022150484491803013
4484.0,48.08,48.0822150486158,0.002215048615802573
4485.0,48.08,48.08221504878166,0.0022150487816645636
4486.0,48.08,48.082215048946814,0.0022150489468160117
4487.0,48.08,48.08221504911126,0.0022150491112640225
4488.0,48.08,48.08221504927498,0.0022150492749801742
4489.0,48.08,48.08221504943797,0.0022150494379715724
4490.0,48.08,48.082215049600244,0.0022150496002453224
4491.0,48.08,48.08221504976183,0.002215049761829846
4492.0,48.08,48.08221504992267,0.0022150499226682996
4493.0,48.08,48.082215050082844,0.0022150500828459485
4494.0,48.08,48.08221505024227,0.002215050242270422
4495.0,48.08,48.082215050401025,0.0022150504010269856
4496.0,48.08,48.08221505055907,0.0022150505590730063
4497.0,48.08,48.082215050716435,0.002215050716436906
4498.0,48.08,48.08221505087311,0.0022150508731115792
4499.0,48.08,48.082215051029095,0.002215051029097026
4500.0,48.08,48.08221505118441,0.0022150511844145626
4501.0,48.08,48.08221505133902,0.0022150513390215565
4502.0,48.08,48.082215051492966,0.0022150514929677456
4503.0,48.08,48.08221505164624,0.002215051646238919
4504.0,48.08,48.082215051798826,0.0022150517988279717
4505.0,48.08,48.08221505195076,0.002215051950763325
4506.0,48.08,48.08221505210201,0.0022150521020094516
4507.0,48.08,48.082215052252636,0.002215052252637406
4508.0,48.08,48.08221505240254,0.002215052402540607
4509.0,48.08,48.082215052551845,0.002215052551846952
4510.0,48.08,48.08221505270048,0.0022150527004782816
4511.0,48.08,48.08221505284844,0.002215052848441701
4512.0,48.08,48.08221505299576,0.0022150529957585263
4513.0,48.08,48.08221505314245,0.002215053142450074
4514.0,48.08,48.08221505328849,0.002215053288495028
4515.0,48.08,48.08221505343389,0.002215053433893388
4516.0,48.08,48.08221505357865,0.0022150535786522596
4517.0,48.08,48.08221505372278,0.002215053722778748
4518.0,48.08,48.08221505386629,0.00221505386629417
4519.0,48.08,48.08221505400916,0.0022150540091629978
4520.0,48.08,48.082215054151426,0.0022150541514278643
4521.0,48.08,48.08221505429302,0.0022150542930248207
4522.0,48.08,48.08221505443404,0.002215054434039132
4523.0,48.08,48.082215054574405,0.0022150545744068495
4524.0,48.08,48.08221505471417,0.0022150547141706056
4525.0,48.08,48.08221505485332,0.002215054853323295
4526.0,48.08,48.082215054991856,0.002215054991857812
4527.0,48.08,48.082215055129815,0.0022150551298167898
4528.0,48.08,48.08221505526711,0.0022150552671149626
4529.0,48.08,48.08221505540385,0.0022150554038518067
4530.0,48.08,48.082215055539976,0.002215055539977584
4531.0,48.08,48.08221505567553,0.002215055675534927
4532.0,48.08,48.082215055810444,0.0022150558104456763
4533.0,48.08,48.0822150559448,0.0022150559448022022
4534.0,48.08,48.08221505607855,0.002215056078554767
4535.0,48.08,48.08221505621173,0.002215056211731792
4536.0,48.08,48.08221505634431,0.002215056344311961
4537.0,48.08,48.082215056476294,0.002215056476295274
4538.0,48.08,48.08221505660774,0.0022150566077385747
4539.0,48.08,48.082215056738605,0.002215056738606336
4540.0,48.08,48.08221505686888,0.0022150568688843464
4541.0,48.08,48.0822150569986,0.0022150569986010282
4542.0,48.08,48.08221505712772,0.002215057127720854
4543.0,48.08,48.0822150572563,0.0022150572563006676
4544.0,48.08,48.08221505738432,0.0022150573843191523
4545.0,48.08,48.08221505751179,0.002215057511790519
4546.0,48.08,48.08221505763865,0.002215057638650819
4547.0,48.08,48.082215057765,0.0022150577649995284
4548.0,48.08,48.08221505789075,0.002215057890751382
4549.0,48.08,48.08221505801599,0.0022150580159916444
4550.0,48.08,48.08221505814066,0.002215058140663473
4551.0,48.08,48.08221505826479,0.0022150582647881834
4552.0,48.08,48.08221505838836,0.0022150583883586705
4553.0,48.08,48.08221505851142,0.0022150585114246724
4554.0,48.08,48.08221505863391,0.0022150586339151346
4555.0,48.08,48.08221505875589,0.002215058755894006
4556.0,48.08,48.082215058877324,0.0022150588773257596
4557.0,48.08,48.08221505899824,0.002215058998238817
4558.0,48.08,48.082215059118624,0.0022150591186260726
4559.0,48.08,48.08221505923847,0.002215059238473316
4560.0,48.08,48.08221505935778,0.0022150593577805466
4561.0,48.08,48.082215059476596,0.002215059476597503
4562.0,48.08,48.08221505959485,0.0022150595948531304
4563.0,48.08,48.082215059712624,0.002215059712625589
4564.0,48.08,48.08221505982987,0.0022150598298722457
4565.0,48.08,48.08221505994659,0.002215059946593101
4566.0,48.08,48.08221506006284,0.002215060062844998
4567.0,48.08,48.08221506017852,0.0022150601785213553
4568.0,48.08,48.08221506029373,0.0022150602937287545
4569.0,48.08,48.08221506040842,0.002215060408424563
4570.0,48.08,48.08221506052259,0.0022150605225945696
4571.0,48.08,48.08221506063627,0.002215060636274302
4572.0,48.08,48.0822150607495,0.002215060749499287
4573.0,48.08,48.08221506086219,0.0022150608621913648
4574.0,48.08,48.08221506097442,0.00221506097442159
4575.0,48.08,48.0822150610861,0.002215061086104697
4576.0,48.08,48.08221506119733,0.002215061197333057
4577.0,48.08,48.082215061308105,0.0022150613081066695
4578.0,48.08,48.08221506141835,0.0022150614183544803
4579.0,48.08,48.082215061528096,0.002215061528097806
4580.0,48.08,48.0822150616374,0.002215061637400595
4581.0,48.08,48.0822150617462,0.0022150617461988986
4582.0,48.08,48.08221506185452,0.0022150618545211387
4583.0,48.08,48.08221506196239,0.0022150619623886314
4584.0,48.08,48.082215062069764,0.0022150620697658496
4585.0,48.08,48.08221506217667,0.0022150621766741097
4586.0,48.08,48.08221506228309,0.002215062283092095
4587.0,48.08,48.08221506238907,0.0022150623890695442
4588.0,48.08,48.08221506249457,0.0022150624945709296
4589.0,48.08,48.082215062599616,0.0022150625996175677
4590.0,48.08,48.08221506270419,0.0022150627041952475
4591.0,48.08,48.08221506280835,0.002215062808353707
4592.0,48.08,48.08221506291203,0.0022150629120289977
4593.0,48.08,48.08221506301524,0.0022150630152424355
4594.0,48.08,48.08221506311802,0.0022150631180224423
4595.0,48.08,48.0822150632203,0.002215063220305069
4596.0,48.08,48.08221506332218,0.0022150633221826865
4597.0,48.08,48.0822150634236,0.002215063423598451
4598.0,48.08,48.082215063524565,0.002215063524566574
4599.0,48.08,48.0822150636251,0.0022150636251012656
4600.0,48.08,48.0822150637252,0.0022150637252025263
4601.0,48.08,48.08221506382486,0.0022150638248632504
4602.0,48.08,48.08221506392408,0.002215063924083438
4603.0,48.08,48.08221506402286,0.002215064022863089
4604.0,48.08,48.082215064121215,0.0022150641212164146
4605.0,48.08,48.08221506421912,0.002215064219122098
4606.0,48.08,48.08221506431662,0.0022150643166227724
4607.0,48.08,48.08221506441371,0.0022150644137113318
4608.0,48.08,48.082215064510315,0.002215064510316722
4609.0,48.08,48.08221506460654,0.0022150646065384194
4610.0,48.08,48.082215064702325,0.0022150647023266856
4611.0,48.08,48.08221506479771,0.0022150647977099425
4612.0,48.08,48.08221506489264,0.002215064892638452
4613.0,48.08,48.082215064987174,0.002215064987176163
4614.0,48.08,48.0822150650813,0.002215065081301759
4615.0,48.08,48.082215065175006,0.002215065175008135
4616.0,48.08,48.08221506526831,0.002215065268309502
4617.0,48.08,48.0822150653612,0.0022150653611987536
4618.0,48.08,48.08221506545367,0.0022150654536687853
4619.0,48.08,48.08221506554577,0.0022150655457693347
4620.0,48.08,48.08221506563744,0.0022150656374435584
4621.0,48.08,48.08221506572871,0.002215065728712773
4622.0,48.08,48.08221506581959,0.0022150658195911888
4623.0,48.08,48.08221506591006,0.0022150659100645953
4624.0,48.08,48.08221506600014,0.002215066000140098
4625.0,48.08,48.08221506608983,0.0022150660898319074
4626.0,48.08,48.0822150661791,0.0022150661791044968
4627.0,48.08,48.082215066268006,0.002215066268007604
4628.0,48.08,48.082215066356525,0.002215066356527018
4629.0,48.08,48.08221506644464,0.0022150664446414225
4630.0,48.08,48.08221506653238,0.0022150665323792396
4631.0,48.08,48.082215066619746,0.0022150666197475744
4632.0,48.08,48.08221506670668,0.002215066706682478
4633.0,48.08,48.08221506679329,0.002215066793290532
4634.0,48.08,48.082215066879485,0.0022150668794864714
4635.0,48.08,48.08221506696529,0.002215066965291612
4636.0,48.08,48.08221506705075,0.002215067050748587
4637.0,48.08,48.08221506713583,0.002215067135828974
4638.0,48.08,48.08221506722054,0.002215067220539879
4639.0,48.08,48.082215067304894,0.0022150673048955127
4640.0,48.08,48.08221506738882,0.0022150673888248207
4641.0,48.08,48.082215067472426,0.002215067472427279
4642.0,48.08,48.08221506755565,0.0022150675556531496
4643.0,48.08,48.082215067638515,0.0022150676385166435
4644.0,48.08,48.082215067721016,0.0022150677210177605
4645.0,48.08,48.08221506780314,0.00221506780314229
4646.0,48.08,48.082215067884924,0.002215067884925759
4647.0,48.08,48.08221506796636,0.0022150679663610617
4648.0,48.08,48.082215068047425,0.0022150680474268825
4649.0,48.08,48.08221506812812,0.002215068128123221
4650.0,48.08,48.08221506820849,0.00221506820849271
4651.0,48.08,48.08221506828849,0.0022150682884927164
4652.0,48.08,48.08221506836814,0.002215068368144557
4653.0,48.08,48.08221506844746,0.0022150684474624427
4654.0,48.08,48.082215068526416,0.0022150685264179515
4655.0,48.08,48.08221506860502,0.002215068605018189
4656.0,48.08,48.082215068683276,0.002215068683277366
4657.0,48.08,48.0822150687612,0.0022150687612025877
4658.0,48.08,48.082215068838806,0.0022150688388080653
4659.0,48.08,48.08221506891606,0.0022150689160582715
4660.0,48.08,48.08221506899294,0.0022150689929389955
4661.0,48.08,48.082215069069505,0.0022150690695070807
4662.0,48.08,48.082215069145704,0.0022150691457056837
4663.0,48.08,48.08221506922159,0.002215069221591648
4664.0,48.08,48.08221506929716,0.0022150692971649732
4665.0,48.08,48.08221506937241,0.002215069372411449
4666.0,48.08,48.0822150694473,0.0022150694473026533
4667.0,48.08,48.082215069521865,0.002215069521867008
4668.0,48.08,48.082215069596124,0.0022150695961258293
4669.0,48.08,48.08221506967004,0.00221506967004359
4670.0,48.08,48.08221506974364,0.0022150697436416067
4671.0,48.08,48.08221506981693,0.00221506981693409
4672.0,48.08,48.082215069889884,0.0022150698898855126
4673.0,48.08,48.08221506996252,0.0022150699625242964
4674.0,48.08,48.08221507003484,0.002215070034843336
4675.0,48.08,48.082215070106834,0.002215070106835526
4676.0,48.08,48.082215070178506,0.002215070178507972
4677.0,48.08,48.08221507024986,0.0022150702498606734
4678.0,48.08,48.082215070320935,0.002215070320936263
4679.0,48.08,48.0822150703917,0.0022150703916992143
4680.0,48.08,48.08221507046211,0.0022150704621139994
4681.0,48.08,48.08221507053224,0.0022150705322445674
4682.0,48.08,48.08221507060206,0.0022150706020624966
4683.0,48.08,48.08221507067159,0.0022150706715891033
4684.0,48.08,48.08221507074078,0.002215070740781755
4685.0,48.08,48.082215070809674,0.0022150708096759786
4686.0,48.08,48.08221507087829,0.0022150708782930906
4687.0,48.08,48.08221507094661,0.0022150709466117746
4688.0,48.08,48.08221507101458,0.0022150710145822927
4689.0,48.08,48.0822150710823,0.002215071082304121
4690.0,48.08,48.0822150711497,0.0022150711496990994
4691.0,48.08,48.08221507121684,0.0022150712168382825
4692.0,48.08,48.08221507128364,0.0022150712836435105
4693.0,48.08,48.08221507135016,0.0022150713501645214
4694.0,48.08,48.08221507141643,0.002215071416429737
4695.0,48.08,48.08221507148236,0.0022150714823609974
4696.0,48.08,48.082215071548006,0.0022150715480080407
4697.0,48.08,48.0822150716134,0.0022150716133992887
4698.0,48.08,48.082215071678476,0.002215071678477898
4699.0,48.08,48.08221507174327,0.00221507174327229
4700.0,48.08,48.08221507180777,0.002215071807768254
4701.0,48.08,48.082215071872,0.0022150718720013174
4702.0,48.08,48.082215071935934,0.0022150719359359528
4703.0,48.08,48.08221507199959,0.0022150719995934764
4704.0,48.08,48.082215072062986,0.0022150720629880993
4705.0,48.08,48.082215072126104,0.0022150721261056106
4706.0,48.08,48.08221507218893,0.0022150721889317992
4707.0,48.08,48.0822150722515,0.0022150722515021926
4708.0,48.08,48.08221507231379,0.0022150723137883688
4709.0,48.08,48.0822150723758,0.0022150723758045388
4710.0,48.08,48.08221507243752,0.0022150724375222808
4711.0,48.08,48.08221507249898,0.0022150724989842274
4712.0,48.08,48.08221507256019,0.0022150725601903787
4713.0,48.08,48.08221507262113,0.002215072621133629
4714.0,48.08,48.08221507268177,0.002215072681771346
4715.0,48.08,48.08221507274215,0.002215072742153268
4716.0,48.08,48.082215072802306,0.002215072802307816
4717.0,48.08,48.08221507286216,0.002215072862163936
4718.0,48.08,48.08221507292176,0.0022150729217642606
4719.0,48.08,48.082215072981114,0.0022150729811158953
4720.0,48.08,48.08221507304021,0.0022150730402117347
4721.0,48.08,48.082215073099015,0.0022150730990162515
4722.0,48.08,48.08221507315757,0.0022150731575720783
4723.0,48.08,48.08221507321588,0.0022150732158792152
4724.0,48.08,48.082215073273915,0.002215073273916346
4725.0,48.08,48.082215073331746,0.002215073331747419
4726.0,48.08,48.0822150733893,0.0022150733893013808
4727.0,48.08,48.08221507344659,0.0022150734465924415
4728.0,48.08,48.08221507350363,0.0022150735036348124
4729.0,48.08,48.08221507356043,0.0022150735604284932
4730.0,48.08,48.08221507361695,0.002215073616952168
4731.0,48.08,48.08221507367325,0.002215073673248469
4732.0,48.08,48.082215073729316,0.002215073729317396
4733.0,48.08,48.0822150737851,0.0022150737851021063
4734.0,48.08,48.08221507384067,0.0022150738406736536
4735.0,48.08,48.08221507389599,0.0022150738959894056
4736.0,48.08,48.08221507395107,0.0022150739510706785
4737.0,48.08,48.082215074005894,0.002215074005896156
4738.0,48.08,48.08221507406046,0.0022150740604587327
4739.0,48.08,48.08221507411483,0.002215074114829463
4740.0,48.08,48.08221507416893,0.0022150741689301867
4741.0,48.08,48.082215074222816,0.002215074222817748
4742.0,48.08,48.08221507427647,0.0022150742764708298
4743.0,48.08,48.08221507432986,0.002215074329861011
4744.0,48.08,48.08221507438305,0.00221507438305224
4745.0,48.08,48.082215074435965,0.0022150744359663577
4746.0,48.08,48.082215074488666,0.0022150744886673124
4747.0,48.08,48.08221507454117,0.002215074541169315
4748.0,48.08,48.08221507459342,0.002215074593422628
4749.0,48.08,48.08221507464542,0.0022150746454201453
4750.0,48.08,48.0822150746972,0.0022150746972045
4751.0,48.08,48.08221507474876,0.002215074748761481
4752.0,48.08,48.08221507480009,0.002215074800091088
4753.0,48.08,48.08221507485118,0.0022150748511791107
4754.0,48.08,48.082215074902095,0.002215074902096603
4755.0,48.08,48.08221507495276,0.0022150749527583002
4756.0,48.08,48.082215075003205,0.0022150750032068345
4757.0,48.08,48.08221507505341,0.002215075053413784
4758.0,48.08,48.08221507510341,0.0022150751034146765
4759.0,48.08,48.0822150751532,0.002215075153202406
4760.0,48.08,48.082215075202754,0.0022150752027556564
4761.0,48.08,48.08221507525209,0.0022150752520886385
4762.0,48.08,48.082215075301235,0.0022150753012368796
4763.0,48.08,48.08221507535014,0.002215075350143536
4764.0,48.08,48.082215075398864,0.0022150753988654515
4765.0,48.08,48.08221507544735,0.0022150754473528877
4766.0,48.08,48.08221507549565,0.0022150754956484775
4767.0,48.08,48.082215075543694,0.0022150755436953773
4768.0,48.08,48.08221507559155,0.0022150755915504305
4769.0,48.08,48.08221507563919,0.002215075639192321
4770.0,48.08,48.082215075686634,0.0022150756866352594
4771.0,48.08,48.08221507573386,0.002215075733865035
4772.0,48.08,48.08221507578085,0.002215075780853226
4773.0,48.08,48.082215075827676,0.0022150758276779925
4774.0,48.08,48.082215075874295,0.0022150758742967014
4775.0,48.08,48.08221507592068,0.002215075920680931
4776.0,48.08,48.08221507596688,0.00221507596688042
4777.0,48.08,48.08221507601288,0.0022150760128809566
4778.0,48.08,48.08221507605867,0.0022150760586683305
4779.0,48.08,48.08221507610425,0.002215076104249647
4780.0,48.08,48.08221507614966,0.002215076149660433
4781.0,48.08,48.08221507619488,0.002215076194879373
4782.0,48.08,48.08221507623986,0.0022150762398638335
4783.0,48.08,48.08221507628466,0.002215076284663553
4784.0,48.08,48.08221507632926,0.0022150763292643205
4785.0,48.08,48.08221507637368,0.002215076373680347
4786.0,48.08,48.08221507641787,0.0022150764178689997
4787.0,48.08,48.08221507646191,0.0022150764619084384
4788.0,48.08,48.082215076505705,0.0022150765057062927
4789.0,48.08,48.08221507654935,0.002215076549354933
4790.0,48.08,48.08221507659279,0.0022150765927904104
4791.0,48.08,48.08221507663603,0.0022150766360340413
4792.0,48.08,48.0822150766791,0.0022150766791000365
4793.0,48.08,48.08221507672199,0.002215076721988396
4794.0,48.08,48.08221507676467,0.002215076764670698
4795.0,48.08,48.08221507680716,0.0022150768071611537
4796.0,48.08,48.08221507684946,0.002215076849459763
4797.0,48.08,48.0822150768916,0.0022150768916020525
4798.0,48.08,48.08221507693357,0.002215076933573812
4799.0,48.08,48.08221507697532,0.0022150769753181976
4800.0,48.08,48.0822150770169,0.0022150770168991585
4801.0,48.08,48.082215077058294,0.0022150770582953783
4802.0,48.08,48.0822150770995,0.0022150770994997515
4803.0,48.08,48.08221507714053,0.0022150771405335945
4804.0,48.08,48.082215077181374,0.002215077181375591
4805.0,48.08,48.08221507722206,0.002215077222061268
4806.0,48.08,48.082215077262546,0.002215077262547993
4807.0,48.08,48.08221507730288,0.0022150773028783988
4808.0,48.08,48.082215077342994,0.0022150773429956416
4809.0,48.08,48.082215077382976,0.0022150773829778814
4810.0,48.08,48.082215077422774,0.00221507742277538
4811.0,48.08,48.0822150774624,0.0022150774624023484
4812.0,48.08,48.08221507750183,0.0022150775018303648
4813.0,48.08,48.0822150775411,0.002215077541102062
4814.0,48.08,48.08221507758019,0.0022150775801890177
4815.0,48.08,48.08221507761912,0.002215077619119654
4816.0,48.08,48.082215077657864,0.0022150776578655496
4817.0,48.08,48.08221507769643,0.0022150776964338093
4818.0,48.08,48.082215077734865,0.002215077734867066
4819.0,48.08,48.082215077773114,0.0022150777731155813
4820.0,48.08,48.082215077811185,0.002215077811186461
4821.0,48.08,48.082215077849106,0.002215077849108127
4822.0,48.08,48.08221507788686,0.0022150778868592624
4823.0,48.08,48.08221507792445,0.0022150779244540786
4824.0,48.08,48.08221507796186,0.0022150779618641536
4825.0,48.08,48.082215077999116,0.0022150779991179093
4826.0,48.08,48.08221507803622,0.002215078036222451
4827.0,48.08,48.082215078073126,0.0022150780731280406
4828.0,48.08,48.08221507810989,0.0022150781098915218
4829.0,48.08,48.0822150781465,0.0022150781464986835
4830.0,48.08,48.08221507818291,0.0022150781829139987
4831.0,48.08,48.0822150782192,0.0022150782192014162
4832.0,48.08,48.08221507825534,0.0022150782553396198
4833.0,48.08,48.08221507829131,0.0022150782913143985
4834.0,48.08,48.08221507832711,0.0022150783271115415
4835.0,48.08,48.082215078362765,0.002215078362766576
4836.0,48.08,48.08221507839824,0.002215078398243975
4837.0,48.08,48.082215078433606,0.0022150784336076867
4838.0,48.08,48.08221507846879,0.002215078468793763
4839.0,48.08,48.08221507850381,0.002215078503809309
4840.0,48.08,48.08221507853869,0.002215078538689852
4841.0,48.08,48.0822150785734,0.0022150785733998646
4842.0,48.08,48.082215078607966,0.0022150786079677687
4843.0,48.08,48.08221507864238,0.0022150786423793534
4844.0,48.08,48.08221507867667,0.002215078676670146
4845.0,48.08,48.0822150787108,0.002215078710804619
4846.0,48.08,48.08221507874478,0.0022150787447827724
4847.0,48.08,48.08221507877858,0.0022150787785832904
4848.0,48.08,48.082215078812254,0.0022150788122559106
4849.0,48.08,48.08221507884578,0.002215078845779317
4850.0,48.08,48.082215078879145,0.0022150788791464038
4851.0,48.08,48.08221507891241,0.0022150789124140147
4852.0,48.08,48.08221507894545,0.002215078945454252
4853.0,48.08,48.0822150789784,0.0022150789784021185
4854.0,48.08,48.082215079011206,0.0022150790112078766
4855.0,48.08,48.08221507904385,0.00221507904385021
4856.0,48.08,48.08221507907637,0.002215079076371751
4857.0,48.08,48.08221507910874,0.002215079108744078
4858.0,48.08,48.082215079140965,0.002215079140967191
4859.0,48.08,48.082215079173054,0.002215079173055301
4860.0,48.08,48.08221507920499,0.002215079204994197
4861.0,48.08,48.082215079236825,0.0022150792368265115
4862.0,48.08,48.082215079268494,0.0022150792684954013
4863.0,48.08,48.08221507929999,0.0022150792999937607
4864.0,48.08,48.08221507933138,0.0022150793313784334
4865.0,48.08,48.082215079362655,0.0022150793626565246
4866.0,48.08,48.08221507939375,0.0022150793937498747
4867.0,48.08,48.08221507942474,0.002215079424743749
4868.0,48.08,48.082215079455565,0.0022150794555670927
4869.0,48.08,48.08221507948629,0.0022150794862909606
4870.0,48.08,48.082215079516864,0.0022150795168656146
4871.0,48.08,48.082215079547275,0.0022150795472768436
4872.0,48.08,48.08221507957758,0.0022150795775814913
4873.0,48.08,48.082215079607764,0.0022150796077653467
4874.0,48.08,48.082215079637805,0.0022150796378070936
4875.0,48.08,48.082215079667705,0.002215079667706732
4876.0,48.08,48.08221507969749,0.0022150796974926834
4877.0,48.08,48.082215079727135,0.0022150797271365263
4878.0,48.08,48.08221507975666,0.002215079756659577
4879.0,48.08,48.082215079786025,0.0022150797860263083
4880.0,48.08,48.082215079815285,0.002215079815286458
4881.0,48.08,48.08221507984443,0.002215079844432921
4882.0,48.08,48.082215079873414,0.0022150798734159594
4883.0,48.08,48.08221507990229,0.002215079902292416
4884.0,48.08,48.082215079931046,0.0022150799310480807
4885.0,48.08,48.08221507995966,0.0022150799596616366
4886.0,48.08,48.082215079988146,0.002215079988147295
4887.0,48.08,48.08221508001652,0.0022150800165192663
4888.0,48.08,48.08221508004476,0.00221508004476334
4889.0,48.08,48.08221508007291,0.0022150800729150433
4890.0,48.08,48.082215080100895,0.002215080100896216
4891.0,48.08,48.08221508012878,0.0022150801287850186
4892.0,48.08,48.08221508015653,0.0022150801565317124
4893.0,48.08,48.08221508018416,0.0022150801841647194
4894.0,48.08,48.08221508021168,0.0022150802116840396
4895.0,48.08,48.082215080239074,0.002215080239075462
4896.0,48.08,48.08221508026634,0.002215080266338987
4897.0,48.08,48.082215080293494,0.00221508029349593
4898.0,48.08,48.082215080320545,0.002215080320546292
4899.0,48.08,48.08221508034744,0.0022150803474403347
4900.0,48.08,48.08221508037425,0.002215080374249112
4901.0,48.08,48.08221508040091,0.0022150804009086755
4902.0,48.08,48.08221508042746,0.0022150804274616576
4903.0,48.08,48.08221508045391,0.0022150804539151636
4904.0,48.08,48.082215080480246,0.0022150804802478774
4905.0,48.08,48.08221508050646,0.002215080506459799
4906.0,48.08,48.082215080532556,0.0022150805325580336
4907.0,48.08,48.082215080558555,0.0022150805585567923
4908.0,48.08,48.082215080584426,0.0022150805844276533
4909.0,48.08,48.08221508061018,0.0022150806101848275
4910.0,48.08,48.082215080635805,0.0022150806358069985
4911.0,48.08,48.08221508066134,0.0022150806613439045
4912.0,48.08,48.08221508068675,0.0022150806867529127
4913.0,48.08,48.082215080712075,0.002215080712076656
4914.0,48.08,48.082215080737285,0.002215080737286712
4915.0,48.08,48.082215080762374,0.002215080762375976
4916.0,48.08,48.082215080787364,0.002215080787365764
4917.0,48.08,48.082215080812226,0.0022150808122276544
4918.0,48.08,48.082215080836974,0.002215080836975858
4919.0,48.08,48.08221508086164,0.0022150808616387963
4920.0,48.08,48.08221508088617,0.002215080886173837
4921.0,48.08,48.08221508091059,0.0022150809105951907
4922.0,48.08,48.08221508093493,0.0022150809349312794
4923.0,48.08,48.08221508095916,0.0022150809591607867
4924.0,48.08,48.082215080983275,0.002215080983276607
4925.0,48.08,48.08221508100729,0.0022150810072929517
4926.0,48.08,48.08221508103119,0.002215081031188504
4927.0,48.08,48.08221508105499,0.0022150810549916855
4928.0,48.08,48.082215081078694,0.002215081078695391
4929.0,48.08,48.08221508110225,0.002215081102249883
4930.0,48.08,48.082215081125725,0.002215081125726215
4931.0,48.08,48.082215081149116,0.0022150811491172817
4932.0,48.08,48.082215081172414,0.002215081172415978
4933.0,48.08,48.08221508119559,0.002215081195593882
4934.0,48.08,48.082215081218685,0.002215081218686521
4935.0,48.08,48.08221508124165,0.002215081241651262
4936.0,48.08,48.082215081264515,0.0022150812645165274
4937.0,48.08,48.08221508128731,0.0022150812873107384
4938.0,48.08,48.08221508130998,0.002215081309984157
4939.0,48.08,48.08221508133257,0.0022150813325723107
4940.0,48.08,48.08221508135505,0.002215081355053883
4941.0,48.08,48.08221508137743,0.0022150813774288736
4942.0,48.08,48.08221508139971,0.0022150813997114938
4943.0,48.08,48.08221508142188,0.002215081421880427
4944.0,48.08,48.08221508144396,0.0022150814439640953
4945.0,48.08,48.08221508146593,0.0022150814659340767
4946.0,48.08,48.08221508148784,0.0022150814878401093
4947.0,48.08,48.082215081509645,0.002215081509646666
4948.0,48.08,48.08221508153136,0.002215081531360852
4949.0,48.08,48.082215081552974,0.002215081552975562
4950.0,48.08,48.08221508157447,0.0022150815744694796
4951.0,48.08,48.0822150815959,0.0022150815958994485
4952.0,48.08,48.08221508161722,0.002215081617222836
4953.0,48.08,48.08221508163844,0.002215081638439642
4954.0,48.08,48.082215081659584,0.002215081659585394
4955.0,48.08,48.08221508168063,0.0022150816806316698
4956.0,48.08,48.08221508170158,0.0022150817015784696
4957.0,48.08,48.08221508172245,0.002215081722454215
4958.0,48.08,48.08221508174321,0.0022150817432091685
